BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O3                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O                                                               
cross_section_Baohong_phelps.txt
--------------------------------------------------
N                                                               
cross_section_Baohong_phelps.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction N2                          0.8000    
A22    Mole fraction O2                          0.2000    
A23    Mole fraction O3                           0.000    
A24    Mole fraction O                            0.000    
A25    Mole fraction N                            0.000    
         713   508.0       10.11      0.1982E-12  0.1492E-14  0.6624E-15  0.1750E-14  0.1042E-14  0.6987E-15  0.4810E-15  0.4061E-15  0.3464E-15  0.1913E-15  0.9236E-16  0.1297E-15  0.5467E-15  0.1630E-14  0.1713E-14  0.5302E-15  0.5075E-15  0.3976E-15  0.1464E-14  0.4725E-15  0.2505E-14  0.4378E-16  0.1776E-15  0.4735E-14  0.2181E-14  0.1368E-15  0.2886E-37  0.4400E-16  0.1349E-12  0.2352E-17  0.1916E-16  0.1618E-14  0.7880E-17  0.7278E-15  0.4159E-15  0.2318E-15  0.9524E-15  0.2428E-15  0.5648E-15  0.1767E-14  0.1081E-13  0.1014E-15  0.2498E-14  0.2677E-12  0.2993E-14  0.8279E-13  0.2306E-14  0.1054E-12  0.1882E-14
         714   509.4       10.13      0.1983E-12  0.1489E-14  0.6633E-15  0.1746E-14  0.1040E-14  0.6970E-15  0.4798E-15  0.4052E-15  0.3456E-15  0.1909E-15  0.9216E-16  0.1299E-15  0.5478E-15  0.1632E-14  0.1717E-14  0.5314E-15  0.5085E-15  0.3983E-15  0.1468E-14  0.4733E-15  0.2511E-14  0.4389E-16  0.1782E-15  0.4763E-14  0.2198E-14  0.1380E-15  0.2926E-37  0.4398E-16  0.1350E-12  0.2345E-17  0.1910E-16  0.1617E-14  0.7855E-17  0.7275E-15  0.4158E-15  0.2317E-15  0.9525E-15  0.2429E-15  0.5644E-15  0.1767E-14  0.1083E-13  0.1020E-15  0.2515E-14  0.2679E-12  0.3013E-14  0.8287E-13  0.2320E-14  0.1055E-12  0.1895E-14
         715   510.8       10.15      0.1984E-12  0.1485E-14  0.6642E-15  0.1742E-14  0.1037E-14  0.6952E-15  0.4786E-15  0.4042E-15  0.3448E-15  0.1905E-15  0.9196E-16  0.1302E-15  0.5490E-15  0.1635E-14  0.1721E-14  0.5325E-15  0.5095E-15  0.3991E-15  0.1473E-14  0.4740E-15  0.2517E-14  0.4399E-16  0.1789E-15  0.4792E-14  0.2215E-14  0.1392E-15  0.2996E-37  0.4396E-16  0.1352E-12  0.2337E-17  0.1904E-16  0.1617E-14  0.7830E-17  0.7273E-15  0.4156E-15  0.2316E-15  0.9526E-15  0.2430E-15  0.5640E-15  0.1768E-14  0.1086E-13  0.1025E-15  0.2532E-14  0.2681E-12  0.3034E-14  0.8294E-13  0.2335E-14  0.1055E-12  0.1908E-14
         716   512.3       10.17      0.1985E-12  0.1482E-14  0.6651E-15  0.1737E-14  0.1035E-14  0.6935E-15  0.4775E-15  0.4032E-15  0.3440E-15  0.1900E-15  0.9176E-16  0.1304E-15  0.5501E-15  0.1637E-14  0.1724E-14  0.5336E-15  0.5105E-15  0.3998E-15  0.1477E-14  0.4748E-15  0.2523E-14  0.4410E-16  0.1796E-15  0.4820E-14  0.2232E-14  0.1404E-15  0.2891E-37  0.4394E-16  0.1354E-12  0.2330E-17  0.1898E-16  0.1616E-14  0.7805E-17  0.7271E-15  0.4155E-15  0.2315E-15  0.9528E-15  0.2432E-15  0.5636E-15  0.1769E-14  0.1088E-13  0.1031E-15  0.2549E-14  0.2683E-12  0.3054E-14  0.8302E-13  0.2349E-14  0.1056E-12  0.1922E-14
         717   513.7       10.19      0.1987E-12  0.1478E-14  0.6661E-15  0.1733E-14  0.1032E-14  0.6918E-15  0.4763E-15  0.4023E-15  0.3432E-15  0.1896E-15  0.9156E-16  0.1307E-15  0.5512E-15  0.1640E-14  0.1728E-14  0.5348E-15  0.5115E-15  0.4006E-15  0.1482E-14  0.4756E-15  0.2529E-14  0.4421E-16  0.1802E-15  0.4849E-14  0.2249E-14  0.1416E-15  0.2906E-37  0.4392E-16  0.1355E-12  0.2322E-17  0.1892E-16  0.1616E-14  0.7780E-17  0.7269E-15  0.4154E-15  0.2314E-15  0.9529E-15  0.2433E-15  0.5633E-15  0.1770E-14  0.1091E-13  0.1037E-15  0.2566E-14  0.2685E-12  0.3075E-14  0.8310E-13  0.2363E-14  0.1057E-12  0.1935E-14
         718   515.1       10.21      0.1988E-12  0.1474E-14  0.6670E-15  0.1729E-14  0.1030E-14  0.6901E-15  0.4751E-15  0.4013E-15  0.3424E-15  0.1892E-15  0.9136E-16  0.1309E-15  0.5523E-15  0.1642E-14  0.1731E-14  0.5359E-15  0.5125E-15  0.4013E-15  0.1486E-14  0.4764E-15  0.2535E-14  0.4432E-16  0.1809E-15  0.4877E-14  0.2266E-14  0.1428E-15  0.2920E-37  0.4389E-16  0.1357E-12  0.2315E-17  0.1886E-16  0.1615E-14  0.7756E-17  0.7266E-15  0.4152E-15  0.2313E-15  0.9531E-15  0.2434E-15  0.5629E-15  0.1770E-14  0.1093E-13  0.1042E-15  0.2583E-14  0.2687E-12  0.3095E-14  0.8317E-13  0.2377E-14  0.1057E-12  0.1949E-14
         719   516.6       10.23      0.1989E-12  0.1471E-14  0.6679E-15  0.1725E-14  0.1027E-14  0.6884E-15  0.4740E-15  0.4004E-15  0.3416E-15  0.1888E-15  0.9116E-16  0.1312E-15  0.5534E-15  0.1645E-14  0.1735E-14  0.5371E-15  0.5134E-15  0.4021E-15  0.1490E-14  0.4771E-15  0.2541E-14  0.4442E-16  0.1815E-15  0.4906E-14  0.2283E-14  0.1440E-15  0.2878E-37  0.4387E-16  0.1359E-12  0.2308E-17  0.1880E-16  0.1615E-14  0.7731E-17  0.7264E-15  0.4151E-15  0.2312E-15  0.9532E-15  0.2435E-15  0.5625E-15  0.1771E-14  0.1096E-13  0.1048E-15  0.2601E-14  0.2689E-12  0.3116E-14  0.8325E-13  0.2392E-14  0.1058E-12  0.1962E-14
         720   518.0       10.25      0.1990E-12  0.1467E-14  0.6688E-15  0.1721E-14  0.1025E-14  0.6867E-15  0.4728E-15  0.3994E-15  0.3408E-15  0.1883E-15  0.9096E-16  0.1314E-15  0.5544E-15  0.1647E-14  0.1738E-14  0.5382E-15  0.5144E-15  0.4028E-15  0.1495E-14  0.4779E-15  0.2547E-14  0.4453E-16  0.1822E-15  0.4935E-14  0.2300E-14  0.1453E-15  0.2736E-37  0.4385E-16  0.1360E-12  0.2301E-17  0.1874E-16  0.1614E-14  0.7707E-17  0.7262E-15  0.4149E-15  0.2311E-15  0.9533E-15  0.2436E-15  0.5621E-15  0.1772E-14  0.1098E-13  0.1054E-15  0.2618E-14  0.2691E-12  0.3137E-14  0.8332E-13  0.2406E-14  0.1058E-12  0.1976E-14
         721   519.4       10.27      0.1992E-12  0.1464E-14  0.6697E-15  0.1716E-14  0.1022E-14  0.6850E-15  0.4717E-15  0.3985E-15  0.3400E-15  0.1879E-15  0.9076E-16  0.1317E-15  0.5555E-15  0.1650E-14  0.1742E-14  0.5393E-15  0.5154E-15  0.4036E-15  0.1499E-14  0.4787E-15  0.2553E-14  0.4464E-16  0.1828E-15  0.4963E-14  0.2317E-14  0.1465E-15  0.2962E-37  0.4383E-16  0.1362E-12  0.2293E-17  0.1868E-16  0.1614E-14  0.7683E-17  0.7259E-15  0.4148E-15  0.2310E-15  0.9535E-15  0.2437E-15  0.5617E-15  0.1773E-14  0.1101E-13  0.1059E-15  0.2636E-14  0.2693E-12  0.3158E-14  0.8340E-13  0.2421E-14  0.1059E-12  0.1989E-14
         722   520.9       10.29      0.1993E-12  0.1460E-14  0.6706E-15  0.1712E-14  0.1020E-14  0.6833E-15  0.4706E-15  0.3975E-15  0.3392E-15  0.1875E-15  0.9057E-16  0.1319E-15  0.5566E-15  0.1652E-14  0.1745E-14  0.5404E-15  0.5164E-15  0.4043E-15  0.1503E-14  0.4794E-15  0.2559E-14  0.4475E-16  0.1835E-15  0.4992E-14  0.2335E-14  0.1478E-15  0.2835E-37  0.4381E-16  0.1363E-12  0.2286E-17  0.1862E-16  0.1613E-14  0.7659E-17  0.7257E-15  0.4146E-15  0.2309E-15  0.9536E-15  0.2438E-15  0.5613E-15  0.1773E-14  0.1103E-13  0.1065E-15  0.2653E-14  0.2695E-12  0.3179E-14  0.8347E-13  0.2435E-14  0.1059E-12  0.2003E-14
         723   522.3       10.30      0.1994E-12  0.1457E-14  0.6715E-15  0.1708E-14  0.1017E-14  0.6817E-15  0.4694E-15  0.3966E-15  0.3384E-15  0.1871E-15  0.9037E-16  0.1322E-15  0.5577E-15  0.1655E-14  0.1748E-14  0.5416E-15  0.5174E-15  0.4050E-15  0.1508E-14  0.4802E-15  0.2565E-14  0.4485E-16  0.1841E-15  0.5021E-14  0.2352E-14  0.1490E-15  0.2869E-37  0.4379E-16  0.1365E-12  0.2279E-17  0.1856E-16  0.1613E-14  0.7635E-17  0.7255E-15  0.4144E-15  0.2308E-15  0.9537E-15  0.2440E-15  0.5609E-15  0.1774E-14  0.1106E-13  0.1071E-15  0.2671E-14  0.2697E-12  0.3200E-14  0.8355E-13  0.2450E-14  0.1060E-12  0.2017E-14
         724   523.8       10.32      0.1995E-12  0.1453E-14  0.6724E-15  0.1704E-14  0.1015E-14  0.6800E-15  0.4683E-15  0.3956E-15  0.3376E-15  0.1866E-15  0.9017E-16  0.1324E-15  0.5588E-15  0.1657E-14  0.1752E-14  0.5427E-15  0.5184E-15  0.4058E-15  0.1512E-14  0.4809E-15  0.2571E-14  0.4496E-16  0.1848E-15  0.5050E-14  0.2370E-14  0.1503E-15  0.2900E-37  0.4377E-16  0.1367E-12  0.2272E-17  0.1851E-16  0.1612E-14  0.7611E-17  0.7252E-15  0.4143E-15  0.2307E-15  0.9538E-15  0.2441E-15  0.5605E-15  0.1775E-14  0.1108E-13  0.1077E-15  0.2689E-14  0.2699E-12  0.3221E-14  0.8362E-13  0.2464E-14  0.1060E-12  0.2031E-14
         725   525.2       10.34      0.1996E-12  0.1450E-14  0.6733E-15  0.1700E-14  0.1012E-14  0.6783E-15  0.4672E-15  0.3947E-15  0.3368E-15  0.1862E-15  0.8998E-16  0.1326E-15  0.5599E-15  0.1660E-14  0.1755E-14  0.5438E-15  0.5193E-15  0.4065E-15  0.1516E-14  0.4817E-15  0.2577E-14  0.4506E-16  0.1854E-15  0.5080E-14  0.2387E-14  0.1515E-15  0.2810E-37  0.4374E-16  0.1368E-12  0.2265E-17  0.1845E-16  0.1611E-14  0.7587E-17  0.7250E-15  0.4141E-15  0.2305E-15  0.9540E-15  0.2442E-15  0.5601E-15  0.1775E-14  0.1111E-13  0.1083E-15  0.2707E-14  0.2701E-12  0.3243E-14  0.8370E-13  0.2479E-14  0.1061E-12  0.2044E-14
         726   526.7       10.36      0.1998E-12  0.1446E-14  0.6742E-15  0.1696E-14  0.1010E-14  0.6767E-15  0.4660E-15  0.3938E-15  0.3361E-15  0.1858E-15  0.8978E-16  0.1329E-15  0.5609E-15  0.1662E-14  0.1759E-14  0.5449E-15  0.5203E-15  0.4072E-15  0.1521E-14  0.4824E-15  0.2583E-14  0.4517E-16  0.1861E-15  0.5109E-14  0.2405E-14  0.1528E-15  0.2750E-37  0.4372E-16  0.1370E-12  0.2258E-17  0.1839E-16  0.1611E-14  0.7563E-17  0.7247E-15  0.4140E-15  0.2304E-15  0.9541E-15  0.2443E-15  0.5597E-15  0.1776E-14  0.1113E-13  0.1088E-15  0.2725E-14  0.2702E-12  0.3264E-14  0.8377E-13  0.2494E-14  0.1062E-12  0.2058E-14
         727   528.1       10.38      0.1999E-12  0.1443E-14  0.6751E-15  0.1692E-14  0.1007E-14  0.6750E-15  0.4649E-15  0.3928E-15  0.3353E-15  0.1854E-15  0.8958E-16  0.1331E-15  0.5620E-15  0.1665E-14  0.1762E-14  0.5460E-15  0.5213E-15  0.4079E-15  0.1525E-14  0.4832E-15  0.2589E-14  0.4528E-16  0.1867E-15  0.5138E-14  0.2423E-14  0.1541E-15  0.2849E-37  0.4370E-16  0.1371E-12  0.2251E-17  0.1833E-16  0.1610E-14  0.7540E-17  0.7245E-15  0.4138E-15  0.2303E-15  0.9542E-15  0.2444E-15  0.5593E-15  0.1777E-14  0.1116E-13  0.1094E-15  0.2743E-14  0.2704E-12  0.3285E-14  0.8385E-13  0.2509E-14  0.1062E-12  0.2072E-14
         728   529.6       10.40      0.2000E-12  0.1440E-14  0.6760E-15  0.1688E-14  0.1005E-14  0.6733E-15  0.4638E-15  0.3919E-15  0.3345E-15  0.1850E-15  0.8939E-16  0.1334E-15  0.5631E-15  0.1667E-14  0.1766E-14  0.5471E-15  0.5222E-15  0.4087E-15  0.1529E-14  0.4839E-15  0.2595E-14  0.4538E-16  0.1874E-15  0.5168E-14  0.2441E-14  0.1554E-15  0.2777E-37  0.4368E-16  0.1373E-12  0.2244E-17  0.1827E-16  0.1610E-14  0.7516E-17  0.7242E-15  0.4136E-15  0.2302E-15  0.9543E-15  0.2445E-15  0.5589E-15  0.1777E-14  0.1118E-13  0.1100E-15  0.2761E-14  0.2706E-12  0.3307E-14  0.8392E-13  0.2523E-14  0.1063E-12  0.2086E-14
         729   531.1       10.42      0.2001E-12  0.1436E-14  0.6769E-15  0.1683E-14  0.1003E-14  0.6717E-15  0.4627E-15  0.3910E-15  0.3337E-15  0.1846E-15  0.8919E-16  0.1336E-15  0.5642E-15  0.1669E-14  0.1769E-14  0.5482E-15  0.5232E-15  0.4094E-15  0.1534E-14  0.4846E-15  0.2601E-14  0.4549E-16  0.1881E-15  0.5197E-14  0.2459E-14  0.1567E-15  0.2922E-37  0.4366E-16  0.1375E-12  0.2237E-17  0.1822E-16  0.1609E-14  0.7493E-17  0.7239E-15  0.4135E-15  0.2301E-15  0.9544E-15  0.2446E-15  0.5585E-15  0.1778E-14  0.1121E-13  0.1106E-15  0.2779E-14  0.2708E-12  0.3329E-14  0.8400E-13  0.2538E-14  0.1063E-12  0.2100E-14
         730   532.5       10.44      0.2003E-12  0.1433E-14  0.6778E-15  0.1679E-14  0.1000E-14  0.6701E-15  0.4615E-15  0.3900E-15  0.3330E-15  0.1841E-15  0.8900E-16  0.1339E-15  0.5652E-15  0.1672E-14  0.1772E-14  0.5493E-15  0.5242E-15  0.4101E-15  0.1538E-14  0.4854E-15  0.2606E-14  0.4559E-16  0.1887E-15  0.5227E-14  0.2477E-14  0.1580E-15  0.2785E-37  0.4364E-16  0.1376E-12  0.2230E-17  0.1816E-16  0.1609E-14  0.7470E-17  0.7237E-15  0.4133E-15  0.2300E-15  0.9545E-15  0.2447E-15  0.5581E-15  0.1778E-14  0.1123E-13  0.1112E-15  0.2797E-14  0.2710E-12  0.3350E-14  0.8407E-13  0.2553E-14  0.1064E-12  0.2115E-14
         731   534.0       10.46      0.2004E-12  0.1429E-14  0.6787E-15  0.1675E-14  0.9977E-15  0.6684E-15  0.4604E-15  0.3891E-15  0.3322E-15  0.1837E-15  0.8881E-16  0.1341E-15  0.5663E-15  0.1674E-14  0.1776E-14  0.5504E-15  0.5251E-15  0.4108E-15  0.1542E-14  0.4861E-15  0.2612E-14  0.4570E-16  0.1894E-15  0.5256E-14  0.2495E-14  0.1593E-15  0.2826E-37  0.4361E-16  0.1378E-12  0.2224E-17  0.1810E-16  0.1608E-14  0.7447E-17  0.7234E-15  0.4131E-15  0.2298E-15  0.9546E-15  0.2448E-15  0.5577E-15  0.1779E-14  0.1125E-13  0.1118E-15  0.2815E-14  0.2712E-12  0.3372E-14  0.8415E-13  0.2568E-14  0.1064E-12  0.2129E-14
         732   535.4       10.48      0.2005E-12  0.1426E-14  0.6796E-15  0.1671E-14  0.9952E-15  0.6668E-15  0.4593E-15  0.3882E-15  0.3314E-15  0.1833E-15  0.8861E-16  0.1343E-15  0.5673E-15  0.1676E-14  0.1779E-14  0.5515E-15  0.5261E-15  0.4115E-15  0.1547E-14  0.4868E-15  0.2618E-14  0.4580E-16  0.1900E-15  0.5286E-14  0.2513E-14  0.1606E-15  0.2805E-37  0.4359E-16  0.1380E-12  0.2217E-17  0.1805E-16  0.1607E-14  0.7424E-17  0.7231E-15  0.4129E-15  0.2297E-15  0.9547E-15  0.2449E-15  0.5573E-15  0.1780E-14  0.1128E-13  0.1124E-15  0.2834E-14  0.2714E-12  0.3394E-14  0.8422E-13  0.2583E-14  0.1065E-12  0.2143E-14
         733   536.9       10.50      0.2006E-12  0.1423E-14  0.6804E-15  0.1667E-14  0.9928E-15  0.6652E-15  0.4582E-15  0.3873E-15  0.3307E-15  0.1829E-15  0.8842E-16  0.1346E-15  0.5684E-15  0.1679E-14  0.1782E-14  0.5526E-15  0.5270E-15  0.4122E-15  0.1551E-14  0.4875E-15  0.2624E-14  0.4591E-16  0.1906E-15  0.5316E-14  0.2531E-14  0.1619E-15  0.2815E-37  0.4357E-16  0.1381E-12  0.2210E-17  0.1799E-16  0.1607E-14  0.7401E-17  0.7229E-15  0.4128E-15  0.2296E-15  0.9548E-15  0.2450E-15  0.5569E-15  0.1780E-14  0.1130E-13  0.1130E-15  0.2852E-14  0.2716E-12  0.3416E-14  0.8430E-13  0.2598E-14  0.1065E-12  0.2157E-14
         734   538.4       10.52      0.2008E-12  0.1419E-14  0.6813E-15  0.1663E-14  0.9904E-15  0.6635E-15  0.4571E-15  0.3864E-15  0.3299E-15  0.1825E-15  0.8823E-16  0.1348E-15  0.5694E-15  0.1681E-14  0.1786E-14  0.5537E-15  0.5280E-15  0.4130E-15  0.1555E-14  0.4883E-15  0.2630E-14  0.4601E-16  0.1913E-15  0.5346E-14  0.2549E-14  0.1633E-15  0.2736E-37  0.4355E-16  0.1383E-12  0.2203E-17  0.1794E-16  0.1606E-14  0.7378E-17  0.7226E-15  0.4126E-15  0.2295E-15  0.9549E-15  0.2451E-15  0.5565E-15  0.1781E-14  0.1133E-13  0.1136E-15  0.2871E-14  0.2718E-12  0.3438E-14  0.8437E-13  0.2613E-14  0.1066E-12  0.2172E-14
         735   539.8       10.54      0.2009E-12  0.1416E-14  0.6822E-15  0.1659E-14  0.9880E-15  0.6619E-15  0.4560E-15  0.3854E-15  0.3291E-15  0.1821E-15  0.8803E-16  0.1351E-15  0.5705E-15  0.1684E-14  0.1789E-14  0.5548E-15  0.5289E-15  0.4137E-15  0.1560E-14  0.4890E-15  0.2635E-14  0.4612E-16  0.1919E-15  0.5376E-14  0.2568E-14  0.1646E-15  0.2690E-37  0.4353E-16  0.1384E-12  0.2196E-17  0.1788E-16  0.1605E-14  0.7355E-17  0.7223E-15  0.4124E-15  0.2294E-15  0.9550E-15  0.2452E-15  0.5561E-15  0.1782E-14  0.1135E-13  0.1142E-15  0.2889E-14  0.2720E-12  0.3460E-14  0.8445E-13  0.2628E-14  0.1066E-12  0.2186E-14
         736   541.3       10.56      0.2010E-12  0.1412E-14  0.6831E-15  0.1655E-14  0.9857E-15  0.6603E-15  0.4549E-15  0.3845E-15  0.3284E-15  0.1817E-15  0.8784E-16  0.1353E-15  0.5715E-15  0.1686E-14  0.1792E-14  0.5559E-15  0.5298E-15  0.4144E-15  0.1564E-14  0.4897E-15  0.2641E-14  0.4622E-16  0.1926E-15  0.5406E-14  0.2586E-14  0.1659E-15  0.2753E-37  0.4351E-16  0.1386E-12  0.2190E-17  0.1782E-16  0.1605E-14  0.7333E-17  0.7220E-15  0.4122E-15  0.2292E-15  0.9551E-15  0.2453E-15  0.5557E-15  0.1782E-14  0.1138E-13  0.1148E-15  0.2908E-14  0.2722E-12  0.3482E-14  0.8452E-13  0.2644E-14  0.1067E-12  0.2200E-14
         737   542.8       10.58      0.2011E-12  0.1409E-14  0.6840E-15  0.1651E-14  0.9833E-15  0.6587E-15  0.4538E-15  0.3836E-15  0.3276E-15  0.1813E-15  0.8765E-16  0.1355E-15  0.5726E-15  0.1688E-14  0.1796E-14  0.5570E-15  0.5308E-15  0.4151E-15  0.1568E-14  0.4904E-15  0.2647E-14  0.4633E-16  0.1932E-15  0.5436E-14  0.2605E-14  0.1673E-15  0.2668E-37  0.4348E-16  0.1388E-12  0.2183E-17  0.1777E-16  0.1604E-14  0.7310E-17  0.7217E-15  0.4120E-15  0.2291E-15  0.9552E-15  0.2454E-15  0.5552E-15  0.1783E-14  0.1140E-13  0.1154E-15  0.2927E-14  0.2724E-12  0.3505E-14  0.8459E-13  0.2659E-14  0.1068E-12  0.2215E-14
         738   544.3       10.60      0.2012E-12  0.1406E-14  0.6848E-15  0.1647E-14  0.9809E-15  0.6571E-15  0.4527E-15  0.3827E-15  0.3269E-15  0.1809E-15  0.8746E-16  0.1358E-15  0.5736E-15  0.1691E-14  0.1799E-14  0.5581E-15  0.5317E-15  0.4158E-15  0.1573E-14  0.4911E-15  0.2652E-14  0.4643E-16  0.1939E-15  0.5466E-14  0.2623E-14  0.1686E-15  0.2707E-37  0.4346E-16  0.1389E-12  0.2176E-17  0.1771E-16  0.1604E-14  0.7288E-17  0.7214E-15  0.4119E-15  0.2290E-15  0.9553E-15  0.2455E-15  0.5548E-15  0.1783E-14  0.1143E-13  0.1160E-15  0.2945E-14  0.2726E-12  0.3527E-14  0.8467E-13  0.2674E-14  0.1068E-12  0.2230E-14
         739   545.7       10.62      0.2014E-12  0.1402E-14  0.6857E-15  0.1643E-14  0.9785E-15  0.6555E-15  0.4516E-15  0.3818E-15  0.3261E-15  0.1805E-15  0.8727E-16  0.1360E-15  0.5747E-15  0.1693E-14  0.1802E-14  0.5591E-15  0.5327E-15  0.4165E-15  0.1577E-14  0.4918E-15  0.2658E-14  0.4653E-16  0.1945E-15  0.5496E-14  0.2642E-14  0.1700E-15  0.2673E-37  0.4344E-16  0.1391E-12  0.2170E-17  0.1766E-16  0.1603E-14  0.7266E-17  0.7212E-15  0.4117E-15  0.2289E-15  0.9554E-15  0.2456E-15  0.5544E-15  0.1784E-14  0.1145E-13  0.1166E-15  0.2964E-14  0.2728E-12  0.3550E-14  0.8474E-13  0.2689E-14  0.1069E-12  0.2244E-14
         740   547.2       10.64      0.2015E-12  0.1399E-14  0.6866E-15  0.1639E-14  0.9762E-15  0.6539E-15  0.4506E-15  0.3809E-15  0.3253E-15  0.1801E-15  0.8708E-16  0.1362E-15  0.5757E-15  0.1695E-14  0.1805E-14  0.5602E-15  0.5336E-15  0.4172E-15  0.1581E-14  0.4925E-15  0.2664E-14  0.4664E-16  0.1952E-15  0.5526E-14  0.2661E-14  0.1714E-15  0.2721E-37  0.4342E-16  0.1392E-12  0.2163E-17  0.1761E-16  0.1602E-14  0.7244E-17  0.7209E-15  0.4115E-15  0.2287E-15  0.9554E-15  0.2457E-15  0.5540E-15  0.1784E-14  0.1148E-13  0.1172E-15  0.2983E-14  0.2730E-12  0.3572E-14  0.8482E-13  0.2705E-14  0.1069E-12  0.2259E-14
         741   548.7       10.66      0.2016E-12  0.1396E-14  0.6875E-15  0.1635E-14  0.9738E-15  0.6523E-15  0.4495E-15  0.3800E-15  0.3246E-15  0.1797E-15  0.8689E-16  0.1365E-15  0.5767E-15  0.1698E-14  0.1809E-14  0.5613E-15  0.5345E-15  0.4179E-15  0.1585E-14  0.4932E-15  0.2669E-14  0.4674E-16  0.1958E-15  0.5557E-14  0.2680E-14  0.1728E-15  0.2648E-37  0.4340E-16  0.1394E-12  0.2156E-17  0.1755E-16  0.1602E-14  0.7222E-17  0.7206E-15  0.4113E-15  0.2286E-15  0.9555E-15  0.2458E-15  0.5535E-15  0.1785E-14  0.1150E-13  0.1178E-15  0.3002E-14  0.2732E-12  0.3595E-14  0.8489E-13  0.2720E-14  0.1070E-12  0.2274E-14
         742   550.2       10.68      0.2017E-12  0.1393E-14  0.6883E-15  0.1632E-14  0.9715E-15  0.6507E-15  0.4484E-15  0.3791E-15  0.3238E-15  0.1793E-15  0.8670E-16  0.1367E-15  0.5778E-15  0.1700E-14  0.1812E-14  0.5624E-15  0.5354E-15  0.4185E-15  0.1590E-14  0.4939E-15  0.2675E-14  0.4684E-16  0.1965E-15  0.5587E-14  0.2699E-14  0.1741E-15  0.2709E-37  0.4337E-16  0.1396E-12  0.2150E-17  0.1750E-16  0.1601E-14  0.7200E-17  0.7203E-15  0.4111E-15  0.2285E-15  0.9556E-15  0.2459E-15  0.5531E-15  0.1785E-14  0.1152E-13  0.1184E-15  0.3021E-14  0.2734E-12  0.3617E-14  0.8496E-13  0.2736E-14  0.1070E-12  0.2288E-14
         743   551.7       10.70      0.2019E-12  0.1389E-14  0.6892E-15  0.1628E-14  0.9691E-15  0.6491E-15  0.4473E-15  0.3782E-15  0.3231E-15  0.1789E-15  0.8651E-16  0.1369E-15  0.5788E-15  0.1702E-14  0.1815E-14  0.5634E-15  0.5364E-15  0.4192E-15  0.1594E-14  0.4946E-15  0.2681E-14  0.4695E-16  0.1971E-15  0.5618E-14  0.2718E-14  0.1755E-15  0.2666E-37  0.4335E-16  0.1397E-12  0.2144E-17  0.1744E-16  0.1600E-14  0.7178E-17  0.7200E-15  0.4109E-15  0.2284E-15  0.9557E-15  0.2460E-15  0.5527E-15  0.1786E-14  0.1155E-13  0.1190E-15  0.3041E-14  0.2736E-12  0.3640E-14  0.8504E-13  0.2751E-14  0.1071E-12  0.2303E-14
         744   553.2       10.72      0.2020E-12  0.1386E-14  0.6900E-15  0.1624E-14  0.9668E-15  0.6476E-15  0.4463E-15  0.3773E-15  0.3224E-15  0.1785E-15  0.8632E-16  0.1372E-15  0.5798E-15  0.1704E-14  0.1818E-14  0.5645E-15  0.5373E-15  0.4199E-15  0.1598E-14  0.4953E-15  0.2686E-14  0.4705E-16  0.1977E-15  0.5649E-14  0.2737E-14  0.1769E-15  0.2622E-37  0.4333E-16  0.1399E-12  0.2137E-17  0.1739E-16  0.1600E-14  0.7156E-17  0.7197E-15  0.4107E-15  0.2282E-15  0.9557E-15  0.2461E-15  0.5522E-15  0.1786E-14  0.1157E-13  0.1196E-15  0.3060E-14  0.2738E-12  0.3663E-14  0.8511E-13  0.2767E-14  0.1071E-12  0.2318E-14
         745   554.6       10.74      0.2021E-12  0.1383E-14  0.6909E-15  0.1620E-14  0.9645E-15  0.6460E-15  0.4452E-15  0.3765E-15  0.3216E-15  0.1781E-15  0.8614E-16  0.1374E-15  0.5808E-15  0.1707E-14  0.1822E-14  0.5656E-15  0.5382E-15  0.4206E-15  0.1603E-14  0.4960E-15  0.2692E-14  0.4715E-16  0.1984E-15  0.5679E-14  0.2756E-14  0.1783E-15  0.2595E-37  0.4331E-16  0.1401E-12  0.2131E-17  0.1734E-16  0.1599E-14  0.7134E-17  0.7193E-15  0.4105E-15  0.2281E-15  0.9558E-15  0.2462E-15  0.5518E-15  0.1787E-14  0.1160E-13  0.1203E-15  0.3079E-14  0.2740E-12  0.3686E-14  0.8518E-13  0.2782E-14  0.1072E-12  0.2333E-14
